data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8596370,152,CHI1096,1096,"22 October 2019",2019,2,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,,Santiago,-33.4569,-70.6483,2,"El Austral Temuco",National,"As reported on 22 October 2019, on the road 68, connecting the cities of Santiago and Valparaiso (coded Santiago, Metropolitana), truck drivers held a protest against toll charges and gasoline prices. [size=no report]",0,1634574975,CHL
8596371,152,CHI1086,1086,"22 October 2019",2019,2,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Government of Chile (2018-)",7,57,"South America",Chile,Magallanes,Magallanes,"Punta Arenas","Punta Arenas",-53.1548,-70.9113,1,"El Austral Temuco",National,"As reported on 22 October 2019, in Punta Arenas (Magallanes), a group of rioters set the Concepcion's Appeal Court on fire in the context of the nationwide demonstrations to demand improvements in education, health, pension policies, among others. [size=no report]",0,1634574975,CHL
8621319,152,CHI1058,1058,"22 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile)",6,,,0,60,"South America",Chile,"Arica y Parinacota",Arica,Arica,Arica,-18.4746,-70.2979,1,"La Estrella Arica",Subnational,"On 22 October 2019, in Arica, Arica y Parinacota region, doctors and nurses protested over a general discontent with the government. The group demands improvements in education, health, pension policies, between others. [size=no report]",0,1636381453,CHL
8621329,152,CHI1069,1069,"22 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,"El Dia (Chile)",National,"On 22 October 2019, in La Serena, Coquimbo region, rioters and Police Forces of Chile clashed when the first ones attempt to vandalized local businesses. [size=no report]",0,1636381453,CHL
6925732,152,CHI1014,1014,"21 October 2019",2019,2,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Araucania,Cautin,"Nueva Imperial","Nueva Imperial",-38.7483,-72.9478,1,"Biobio Chile; El Austral Temuco",Subnational-National,"On 21 October 2019, in Nueva Imperial, Araucania region, violent demonstrations over a general discontent with the government were reported in the past days. Three people were reported injured. [size=no report]",0,1582839776,CHL
6925733,152,CHI1030,1030,"21 October 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Chile)","Students (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,"Los Lagos",Osorno,Purranque,Purranque,-40.9084,-73.1673,1,"El Austral Osorno; Biobio Chile",Subnational-National,"On 21 October 2019, in Purranque, Los Lagos region, high school students protested over a general discontent with the government. Protesters demand reforms in education, health, pension policies, among other reforms. Police arrested one person. The national human rights committee reported later that police had acted excessively against the group when one of the protesters showed signs of torture. [size=no report]",0,1582839776,CHL
6931289,152,CHI1034,1034,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile)",6,,,0,60,"South America",Chile,Valparaiso,"Marga Marga",Quilpue,Quilpue,-33.0488,-71.4412,1,"Biobio Chile",National,"On 21 October 2019, in Quilpue, Valparaiso region, nearly 200 doctors, nurses, and health workers protested over a general discontent with the government. The group demands improvements in the budget for healthcare in the country. [size=nearly 200]",0,1582839795,CHL
6931580,152,CHI994,994,"21 October 2019",2019,2,Protests,"Excessive force against protesters","Protesters (Chile)",,6,"Military Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Chacabuco,Colina,Colina,-33.2044,-70.6747,1,"Biobio Chile",National,"As reported on 21 of October 2019, in Colina, Metropolitan region, members of the Military Forces of Chile opened fire against a group of protesters in the district. An online video shows a man injured on the floor being pulled by the state forces. No reports of casualties were mentioned by the source. Protesters demand improvements in education, health, pension, among other things. [size=no report]",0,1582839795,CHL
6931792,152,CHI1003,1003,"21 October 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Chile)","Civilians (Chile)",6,"Unidentified Armed Group (Chile)",,3,36,"South America",Chile,Maule,Curico,Curico,Curico,-34.9856,-71.2398,1,"Biobio Chile",National,"On 21 October 2019, in Curico, Maule region, an armed man opened fire against a group of protesters in the city. One pedestrian nearby the event was killed. The attack was initially credited to the military Forces of Chile. However, a further investigation proved the suspect was also responsible for the attack. [size=no report]",1,1582839796,CHL
6931833,152,CHI1054,1054,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"Biobio Chile",National,"On 21 October 2019, in Valparaiso, Valparaiso region, nearly 2,000 doctors, nurses, and health workers protested over a general discontent with the government. The group demands improvements in the budget for healthcare in the country. [size=nearly 2,000]",0,1582839796,CHL
6931860,152,CHI1056,1056,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,"Vina del Mar","Vina del Mar",-33.0246,-71.5518,1,"Biobio Chile",National,"On 21 October 2019, in Vina del Mar, Valparaiso region, nearly 4,000 doctors, nurses, and health workers protested over a general discontent with the government. The group demands improvements in the budget for healthcare in the country. [size=nearly 4,000]",0,1582839796,CHL
6931968,152,CHI992,992,"21 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Araucania,Cautin,Carahue,Carahue,-38.709,-73.167,1,"Biobio Chile",National,"On 21 October 2019 in Curahue, Araucania region, citizens protested over a general discontent with the government. The group's demands include improvements in education, healthcare and pension policies, among other things. [size=no report]",0,1582839797,CHL
6931984,152,CHI1026,1026,"21 October 2019",2019,2,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,Araucania,Cautin,Pucon,Pucon,-39.2727,-71.9776,1,"Biobio Chile",National,"On 21 October 2019, in Pucon, Araucania region, violent demonstrations over a general discontent with the government were reported in the past days. 29 people were reported injured. [size=no report]",0,1582839797,CHL
6932010,152,CHI1035,1035,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,O'Higgins,Cachapoal,Rancagua,Rancagua,-34.1708,-70.7444,1,"Biobio Chile",National,"On 21 October 2019, in Rancagua, O'Higgins region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were not reports of violence by protesters [size=no report]",0,1582839797,CHL
6932023,152,CHI1022,1022,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,"Los Rios",Valdivia,Panguipulli,Panguipulli,-39.6385,-72.3318,1,"Biobio Chile",National,"On 21 October 2019, in Panguipulli, Los Lagos region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were not reports of violence by protesters [size=no report]",0,1582839797,CHL
6932115,152,CHI999,999,"21 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)","Civilians (Chile)",5,"Military Forces of Chile (2018-)",,1,15,"South America",Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,1,"Biobio Chile",National,"On 21 October 2019, in Coquimbo, Coquimbo region, military forces of Chile opened fire against a group of rioters in a local store. One person not related with the rioters was killed. [size=no report]",1,1582839797,CHL
6932199,152,CHI1021,1021,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,,,0,50,"South America",Chile,"Los Rios",Valdivia,Paillaco,Paillaco,-40.0718,-72.8751,2,"Biobio Chile",National,"On 21 October 2019, in the rural area of Paillaco, Los Lagos region, citizens staged a demonstration over general discontent with the government. The group demands improvements in education, health, pension, among other things. Demonstrators built and set on fire a barricade across Route 5, blocking the road for several hours. [size=no report]",0,1582839797,CHL
6936717,152,CHI1020,1020,"21 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,"Los Lagos",Osorno,Osorno,Osorno,-40.574,-73.1335,1,"El Austral Osorno",Subnational,"On 21 October 2019, in Osorno, Los Lagos region, rioters and Police Forces of Chile clashed when the first ones attempted to loot local supermarkets and other businesses. Police reported 5 people arrested, six police officers injured and 22 stores with damages. [size=no report]",0,1582839938,CHL
6936721,152,CHI1039,1039,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile)",6,,,0,60,"South America",Chile,"Los Lagos",Osorno,"San Pablo","San Pablo",-40.4127,-73.0113,1,"El Austral Osorno",Subnational,"On 21 October 2019, in San Pablo, Los Lagos region, high school students protested over a general discontent with the government. Protesters demand improvements in education, health, pension policies, between others. [size=no report]",0,1582839938,CHL
6936730,152,CHI1037,1037,"21 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Government of Chile (2018-)",7,57,"South America",Chile,"Los Lagos",Osorno,"Rio Negro","Rio Negro",-40.7958,-73.2177,1,"El Austral Osorno",Subnational,"On 21 October 2019, in Rio Negro, Los Lagos region, rioters destroyed with rocks the windows of the municipal offices. [size=no report]",0,1582839938,CHL
6936791,152,CHI1018,1018,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile); Health Workers (Chile); Indigenous Group (Chile)",6,,,0,60,"South America",Chile,"Los Lagos",Osorno,Osorno,Osorno,-40.574,-73.1335,1,"El Austral Osorno",Subnational,"On 21 October 2019, in Osorno, Los Lagos region, more than 7,500 citizens, health workers, worker's union, indigenous groups, between other social and political organizations, protested over a general discontent with the government. Protesters demand improvements in education, health, pension policies, between others. The group claimed more than 20,000 people went to the march. [size=more than 7,500]",0,1582839938,CHL
6936833,152,CHI995,995,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Civilians (Chile)","Government of Chile (2018-)",7,57,"South America",Chile,Araucania,Malleco,Collipulli,Collipulli,-37.9545,-72.4344,1,"El Austral Temuco",Subnational,"On 21 October 2019, in Collipulli, Araucania region, rioters attacked with rocks the municipal building during a demonstration over a general discontent with the government. In nationwide demonstrations citizens demand improvements in education, health, pension policies, between others. [size=no report]",0,1582839938,CHL
6936849,152,CHI1046,1046,"21 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Araucania,Cautin,Temuco,Temuco,-38.7397,-72.5984,1,"El Austral Temuco",Subnational,"On 21 October 2019, in Temuco, Araucania region, students and other citizens protested over a general discontent with the government. The group demands improvements in education, health, pension policies, between others. Police Forces of Chile dispersed the group with tear gas and water hoses. 20 people were reported arrested. [size=no report]",0,1582839938,CHL
6936904,152,CHI1049,1049,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile); Students (Chile); Teachers (Chile)",6,,,0,60,"South America",Chile,"Los Rios",Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,"El Austral Valdivia",Subnational,"On 21 October 2019, in Valdivia (Los Rios), around 12,000 teachers, labour group, students, and civil servants protested over a general discontent with the government, demanding improvements in education, health, pension policies, and the end of the state of emergency. [size=around 12,000]",0,1582839938,CHL
6937977,152,CHI1008,1008,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,"El Dia (Chile)",National,"On 21 October 2019, in La Serena, Coquimbo region, almost 1,000 citizens demonstrated over a general discontent with the government. They demand improvements in education, health, pension policies, between others. Polices Forces of Chile and rioters clashed, when the second ones attempted to set on fire several buildings. [size=almost 1,000]",0,1582839942,CHL
6953809,152,CHI1055,1055,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Valparaiso,"Marga Marga","Villa Alemana","Villa Alemana",-33.051,-71.3941,1,"La Estrella De Valparaiso",Subnational,"On 21 October 2019, in Villa Alemana, Valparaiso region, citizens demonstrated over a general discontent with the government. Rioters looted good from local businesses and then set on fire the main facilities of the municipal government. [size=no report]",0,1582840237,CHL
6953859,152,CHI1033,1033,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Civilians (Chile)","Government of Chile (2018-)",7,57,"South America",Chile,Valparaiso,"Marga Marga",Quilpue,Quilpue,-33.0488,-71.4412,1,"La Estrella De Valparaiso",Subnational,"On 21 October 2019, in Quilpue, Valparaiso region, citizens demonstrated over a general discontent with the government. Rioters set on fire the main facilities of the municipal government. [size=no report]",0,1582840237,CHL
6958594,152,CHI1038,1038,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Military Forces of Chile (2018-)","Police Forces of Chile (2018-)",1,15,"South America",Chile,Valparaiso,"San Antonio","San Antonio","San Antonio",-33.5947,-71.6075,1,"Lider San Antonio",Subnational,"On 21 October 2019, in San Antonio, Valparaiso region, riots broke out during a demonstration of more than three thousand citizens marching over general discontent with the government. Police Forces of Chile and Military Forces clashed against a group of demonstrators that attempted to built barricades in a local road. Several stores were vandalized. [size=more than 3,000]",0,1582840328,CHL
6968651,152,CHI1028,1028,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile)",6,,,0,60,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Montt","Puerto Montt",-41.4693,-72.9424,1,"Soy Chile",National,"On 21 October 2019, in Puerto Montt, Los Lagos region, doctors, nurses, and health workers protested over a general discontent with the government. The group demands improvements in the budget for healtcare in the country. [size=no report]",0,1582840374,CHL
7066489,152,CHI996,996,"21 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)",,7,57,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"Biobio Chile",Subnational,"On 21 October 2019, in Concepcion, Biobio region, Police forces of Chile clashed against rioters that attempted to loot several stores in the center of the city. Police reported the arrest of an undetermined number of people. [size=no report]",0,1587491659,CHL
7066510,152,CHI1013,1013,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile)",6,,,0,60,"South America",Chile,Biobio,Biobio,"Los Angeles","Los Angeles",-37.4697,-72.3537,1,"Biobio Chile",Subnational,"On 21 October 2019, in Los Angeles, Biobio region, students an other citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were not reports of violence by protesters [size=no report]",0,1587491659,CHL
7066545,152,CHI997,997,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"Biobio Chile",Subnational,"On 21 October 2019, in Concepcion, Biobio region, nearly 3,000 harbor workers protested in the morning over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=nearly 3,000]",0,1587491660,CHL
7066561,152,CHI1043,1043,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Biobio,Concepcion,Talcahuano,Talcahuano,-36.7249,-73.1168,1,"Biobio Chile",Subnational,"On 21 October 2019, in Talcahuano, Biobio region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were not reports of violence by protesters. [size=no report]",0,1587491660,CHL
7066771,152,CHI1027,1027,"21 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile); Labour Group (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Montt","Puerto Montt",-41.4693,-72.9424,1,"El Llanquihue",Subnational,"On 21 October 2019, in Puerto Montt, Los Lagos region, around 500 students, workers, and other citizens protested over a general discontent with the government. The group demands improvements in education, health, pension policies, between others. Protesters blocked several streets across the city. Police Forces of Chile dispersed the group with teargas and reported 49 people arrested. [size=around 500]",0,1587491661,CHL
7066774,152,CHI1004,1004,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,"Los Lagos",Llanquihue,Frutillar,Frutillar,-41.1122,-73.0504,2,"El Llanquihue",Subnational,"On 21 October 2019, on Route 5 near Frutillar, Los Lagos region, citizens demonstrated over a general discontent with the government. The group built barricades and clashed with the Police Forces of Chile. One police officer was reported injured and one person was arrested [size=no report]",0,1587491661,CHL
7066823,152,CHI990,990,"21 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)","Mapuche Indigenous Group (Chile); Indigenous Group (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Biobio,Arauco,Canete,Canete,-37.8,-73.3833,2,"El Sur",Subnational,"On 21 October 2019, in the area of Canete, Biobio region, indigenous of the Mapuche community protested over a general discontent with the government. Police forces of Chile intervened resulting in one protester hospitalized with a small injury. [size=no report]",0,1587491662,CHL
7067011,152,CHI989,989,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","CONFECH: Confederation of Chilean Students; Students (Chile)",6,,,0,60,"South America",Chile,"Arica y Parinacota",Arica,Arica,Arica,-18.4746,-70.2979,1,"La Estrella Arica",Subnational,"On 21 October 2019, in Arica, Arica y Parinacota region, students and other citizens protested over a general discontent with the government. The group demands improvements in education, health, pension policies, between others. [size=no report]",0,1587491663,CHL
7214679,152,CHI998,998,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"Biobio Chile; El Sur",Subnational,"On 21 October 2019, in Concepcion, Biobio region, during the afternoon police dispersed with tear gas and rubber bullets a group of hundreds of students that staged a demonstration over a general discontent with the government. An undetermined number of students were reported injured, one of them with a severe injury on her face. Rioters set barricades on fire and vandalized the offices the ministry of education and other governmental facilities. the healthcare services reported 99 people injured in demonstrations and riots in the region. Two of them by gunshot and two more with severe wounds. [size=hundreds]",0,1600122734,CHL
7214872,152,CHI1019,1019,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,"Los Lagos",Osorno,Osorno,Osorno,-40.574,-73.1335,1,"El Austral Osorno",Subnational,"On 21 October 2019, in Osorno, Los Lagos region, around 1,000 high school students demonstrated over a general discontent with the government. In a second demonstration that took place in the late afternoon, university students clashed with Police Forces of Chile when the first ones attempted to blocked a local road. Five students were reported injured by pellets. [size=around 1,000]",0,1600122735,CHL
7280775,152,CHI1052,1052,"21 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)","Labour Group (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"La Estrella De Valparaiso",Subnational,"On 21 October 2019, in Valparaiso, Valparaiso region, state forces dispersed a group of harbor and public workers that staged a protest. Sources claimed the state forces shot pellets directly to the group of protestors. Citizens also demonstrated with 'cacerolazos' in different areas of the municipality. [size=no report]",0,1604357251,CHL
7498672,152,CHI1005,1005,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,1,"La Estrella de Iquique",Subnational,"On 21 October 2019, in Iquique, Tarapaca region, a group of citizens protested during the evening over general discontent with the government and against the curfew and the militarization of the city. Some groups demonstrated from their door and windows with 'cacerolazos', while other gathered on in the streets in different areas of the municipality. [size=no report]",0,1611003165,CHL
7498801,152,CHI987,987,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Labour Group (Chile); Teachers (Chile)",5,"Military Forces of Chile (2018-)",,1,15,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"La Estrella del Loa",Subnational,"On 21 October 2019, in Antofagasta, Antofagasta region, around 1,500 harbor workers and teachers demonstrated over a general discontent with the government. The group demands improvements in education, health, pension policies, between others. Military Forces of Chile and a group of rioters clashed in the main square of the city. [size=around 1,500]",0,1611003165,CHL
7555150,152,CHI1016,1016,"21 October 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Chile)",,6,"Military Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,Nunoa,"Santiago - Nunoa",-33.455,-70.5934,1,AFP,International,"On 21 October 2019, in Nunoa, Metropolitan region, a group of military forces of Chile opened fire against a group of protesters during a demonstration over a general discontent with the government. Groups demand improvements in education, health, pension policies, between others. No casualties were reported [size=no report]",0,1611096800,CHL
7555568,152,CHI1010,1010,"21 October 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Chile)",,6,"Military Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,"Las Condes","Santiago - Las Condes",-33.4092,-70.5666,1,"Biobio Chile",National,"On 21 October 2019, in Las Condes, Metropolitan region, military forces of Chile stopped a group of protesters demonstrating over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were no reports of violence by protesters, but further video showed militaries opening fire in the streets of the district. No casualties/injuries were reported. [size=no report]",0,1611096801,CHL
7555674,152,CHI1036,1036,"21 October 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Chile)",,6,"Military Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,Recoleta,"Santiago - Recoleta",-33.4064,-70.6395,1,"Biobio Chile",National,"On 21 October 2019, in Recoleta, Metropolitan region, members of the military forces of Chile opened fire against a group of protesters. The group demonstrated to demand improvements in education, health pension among other things. No casualties were reported. [size=no report]",0,1611096801,CHL
7555685,152,CHI1015,1015,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Nunoa,"Santiago - Nunoa",-33.455,-70.5934,1,"Biobio Chile",National,"On 21 October 2019, in Nunoa, Metropolitan region, citizens demonstrated against the emergency state that allowed military forces of Chile to patrol the streets of the main capital. Several demonstrations were staged after military forces declared a curfew in the city. Groups demand changes in the social and political system in the country. Clashes between Police Forces and demonstrators were registered throughout the day. [size=no report]",0,1611096801,CHL
7555759,152,CHI1031,1031,"21 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,Quilicura,"Santiago - Quilicura",-33.368,-70.7139,1,"Biobio Chile",National,"On 21 October 2019, in Providencia, Metropolitan region, citizens protested over a general discontent with the government. The groups demand improvements in education, healthcare, and pension policies, among other reforms. Police dispersed protesters. Witnesses claimed police forces beat up groups of protesters. [size=no report]",0,1611096802,CHL
7555761,152,CHI1032,1032,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Quilicura,"Santiago - Quilicura",-33.368,-70.7139,1,"Biobio Chile",National,"On 21 October 2019, Quilicura, Metropolitan region, citizens and truck drivers demonstrated over a general discontent with the government. The group demands reduction in the price of the highway rates. [size=no report]",0,1611096802,CHL
7558829,152,CHI1025,1025,"21 October 2019",2019,2,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,Providencia,"Santiago - Providencia",-33.4311,-70.6045,1,"La Nacion (Chile)",National,"As reported on 21 October 2019, in Providencia, Metropolitan region a group of people staged a protest over the curfew and the militarization of the city. The group demonstrated with 'cacerolazos' in the Plaza Italia. [size=no report]",0,1611096808,CHL
7558912,152,CHI1011,1011,"21 October 2019",2019,2,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Las Condes","Santiago - Las Condes",-33.4092,-70.5666,1,"La Nacion (Chile)",National,"As reported on 21 October 2019, in Las Condes, Metropolitan region, citizens protested over a general discontent with the government. Groups demand improvements in education, health, pension policies, between others. [size=no report]",0,1611096808,CHL
7819326,152,CHI1040,1040,"21 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Metropolitana,Santiago,,Santiago,-33.4569,-70.6483,1,"Biobio Chile",National,"On 21 October 2019, in Santiago, Metropolitan region, a group looted a local supermarket and several stores in the city center. One person died from an electric shock during the event. [size=no report]",1,1618442051,CHL
8596372,152,CHI1047,1047,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile)",6,,,0,60,"South America",Chile,Araucania,Cautin,Temuco,Temuco,-38.7397,-72.5984,1,"El Austral Temuco",Subnational,"On 21 October 2019, in Temuco (Araucania), representatives of health unions gathered outside the Araucania's Regional Government building as part of the nationwide protests to demand improvements in education, health and pension policies, among others. Protesters were announcing a national strike for municipal health workers. [size=no report]",0,1634574975,CHL
8596373,152,CHI1051,1051,"21 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,"Los Rios",Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,"El Austral Temuco",National,"On 21 October 2019, in Valdivia (Los Rios), rioters clashed with the Police forces in the context of the nationwide demonstrations to demand improvements in education, health, pension policies, between others. [size=no report]",0,1634574975,CHL
8596374,152,CHI1041,1041,"21 October 2019",2019,2,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Metropolitana,Santiago,,Santiago,-33.4569,-70.6483,1,"El Austral Temuco",National,"As reported on 21 October 2019, in Santiago (Metropolitana), riots broke out during a demonstration over general discontent with the government. Rioters and Police Forces of Chile clashed. Different establishments were set on fire, amongst them a supermarket, where two people died. A third person died during an accident as a result of the clashes and later on 3 other corpses were found in the rubble at a different location. 8 fatalities. [size=no report]",8,1634574975,CHL
8596542,152,CHI1001,1001,"21 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,2,"El Centro",National,"On 21 October 2019, in the center of Coquimbo, Coquimbo region, and near the city along the route number 5, citizens protested over a general discontent with the government. Protesters demand improvements in education, health, pension policies, between others [size=no report]",0,1634574975,CHL
8596544,152,CHI1042,1042,"21 October 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Chile)","Students (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Maule,Talca,Talca,Talca,-35.4264,-71.6554,1,"El Centro",National,"On 21 October 2019, in Talca, Maule region, Police Forces of Chile dispersed a group of students that staged a protest over a general discontent with the government. One person was reported hospitalized due to the severity of the injures. [size=no report]",0,1634574975,CHL
8596545,152,CHI1000,1000,"21 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,1,"El Centro",National,"On 21 October 2019, in Coquimbo, Coquimbo region, rioters and Police Forces of Chile clashed near the bus terminal. The group of rioters set barricades on fire. [size=no report]",0,1634574975,CHL
